month,market,channel,product,product_cost,freight_cost,tariff_cost,warehouse_cost
2025-02,Rest of Europe,Official Website,Stick Vacuum,50001.43,3969.54,4961.92,1488.58
2025-02,Rest of Europe,Official Website,Washer-Dryer,38901.8,2993.48,3741.85,1122.56
2025-02,Rest of Europe,Official Website,Other Smart Home,44895.58,3629.09,4536.36,1360.91
2025-02,Rest of Europe,Offline Retail,Robot Vacuum,291209.05,25062.11,31327.64,9398.29
2025-02,Rest of Europe,Offline Retail,Wet-Dry Vacuum,101553.66,8672.5,10840.63,3252.19
2025-02,Rest of Europe,Offline Retail,Stick Vacuum,56581.83,4599.2,5749.0,1724.7
2025-02,Rest of Europe,Offline Retail,Washer-Dryer,49783.57,3987.7,4984.62,1495.39
2025-02,Rest of Europe,Offline Retail,Other Smart Home,55520.58,4570.62,5713.28,1713.98
2025-02,Rest of Europe,Distributors,Robot Vacuum,346058.85,30157.67,37697.09,11309.13
2025-02,Rest of Europe,Distributors,Wet-Dry Vacuum,110588.28,9604.66,12005.82,3601.75
2025-02,Rest of Europe,Distributors,Stick Vacuum,69275.34,5618.76,7023.45,2107.03
2025-02,Rest of Europe,Distributors,Washer-Dryer,47888.05,3838.85,4798.57,1439.57
2025-02,Rest of Europe,Distributors,Other Smart Home,57363.07,4912.72,6140.9,1842.27
2025-02,Rest of Europe,Other E-commerce,Robot Vacuum,153060.0,13384.09,16730.11,5019.03
2025-02,Rest of Europe,Other E-commerce,Wet-Dry Vacuum,58684.67,5000.42,6250.53,1875.16
2025-02,Rest of Europe,Other E-commerce,Stick Vacuum,33101.19,2672.21,3340.26,1002.08
2025-02,Rest of Europe,Other E-commerce,Washer-Dryer,25454.55,2058.54,2573.17,771.95
2025-02,Rest of Europe,Other E-commerce,Other Smart Home,29441.7,2439.79,3049.74,914.92
2025-02,Rest of Asia,Amazon,Robot Vacuum,424921.92,37821.07,18910.54,14182.9
2025-02,Rest of Asia,Amazon,Wet-Dry Vacuum,140208.36,11945.26,5972.63,4479.47
2025-02,Rest of Asia,Amazon,Stick Vacuum,80834.53,6503.64,3251.82,2438.87
2025-02,Rest of Asia,Amazon,Washer-Dryer,73970.17,5659.4,2829.7,2122.28
2025-02,Rest of Asia,Amazon,Other Smart Home,68499.93,5851.37,2925.68,2194.26
2025-02,Rest of Asia,Official Website,Robot Vacuum,167475.04,15576.52,7788.26,5841.2
2025-02,Rest of Asia,Official Website,Wet-Dry Vacuum,67646.83,5347.57,2673.79,2005.34
2025-02,Rest of Asia,Official Website,Stick Vacuum,36171.9,2949.79,1474.9,1106.17
2025-02,Rest of Asia,Official Website,Washer-Dryer,31647.66,2441.52,1220.76,915.57
2025-02,Rest of Asia,Official Website,Other Smart Home,31461.93,2544.66,1272.33,954.25
2025-02,Rest of Asia,Offline Retail,Robot Vacuum,249178.96,20028.76,10014.38,7510.79
2025-02,Rest of Asia,Offline Retail,Wet-Dry Vacuum,77849.41,6739.05,3369.53,2527.14
2025-02,Rest of Asia,Offline Retail,Stick Vacuum,49423.2,3901.21,1950.61,1462.95
2025-02,Rest of Asia,Offline Retail,Washer-Dryer,40451.31,3179.12,1589.56,1192.17
2025-02,Rest of Asia,Offline Retail,Other Smart Home,38808.63,3287.19,1643.59,1232.69
2025-02,Rest of Asia,Distributors,Robot Vacuum,256040.83,23261.79,11630.89,8723.17
2025-02,Rest of Asia,Distributors,Wet-Dry Vacuum,84375.89,7277.07,3638.53,2728.9
2025-02,Rest of Asia,Distributors,Stick Vacuum,54090.78,4332.63,2166.31,1624.74
2025-02,Rest of Asia,Distributors,Washer-Dryer,37848.26,3046.15,1523.08,1142.31
2025-02,Rest of Asia,Distributors,Other Smart Home,41255.38,3342.99,1671.5,1253.62
2025-02,Rest of Asia,Other E-commerce,Robot Vacuum,121710.23,10800.86,5400.43,4050.32
2025-02,Rest of Asia,Other E-commerce,Wet-Dry Vacuum,41273.58,3396.42,1698.21,1273.66
2025-02,Rest of Asia,Other E-commerce,Stick Vacuum,22457.0,1822.04,911.02,683.27
2025-02,Rest of Asia,Other E-commerce,Washer-Dryer,19055.79,1482.16,741.08,555.81
2025-02,Rest of Asia,Other E-commerce,Other Smart Home,18783.1,1551.87,775.94,581.95
2025-03,China,Amazon,Robot Vacuum,5076630.45,467584.81,233792.41,175344.3
2025-03,China,Amazon,Wet-Dry Vacuum,1872292.24,157718.2,78859.1,59144.33
2025-03,China,Amazon,Stick Vacuum,1054419.35,86586.47,43293.24,32469.93
2025-03,China,Amazon,Washer-Dryer,865437.52,68399.55,34199.78,25649.83
2025-03,China,Amazon,Other Smart Home,821564.89,73089.98,36544.99,27408.74
2025-03,China,Official Website,Robot Vacuum,2577818.57,220288.29,110144.14,82608.11
2025-03,China,Official Website,Wet-Dry Vacuum,826535.44,70326.41,35163.2,26372.4
2025-03,China,Official Website,Stick Vacuum,511289.53,39523.73,19761.87,14821.4
2025-03,China,Official Website,Washer-Dryer,382882.79,28537.5,14268.75,10701.56
2025-03,China,Official Website,Other Smart Home,361301.1,31316.62,15658.31,11743.73
2025-03,China,Offline Retail,Robot Vacuum,2877892.17,264447.46,132223.73,99167.8
2025-03,China,Offline Retail,Wet-Dry Vacuum,1176240.48,91027.74,45513.87,34135.4
2025-03,China,Offline Retail,Stick Vacuum,577446.58,43890.27,21945.13,16458.85
2025-03,China,Offline Retail,Washer-Dryer,536285.2,41291.75,20645.88,15484.41
2025-03,China,Offline Retail,Other Smart Home,517711.46,42812.06,21406.03,16054.52
2025-03,China,Distributors,Robot Vacuum,2738272.79,248097.37,124048.68,93036.51
2025-03,China,Distributors,Wet-Dry Vacuum,953573.82,78446.98,39223.49,29417.62
2025-03,China,Distributors,Stick Vacuum,605053.07,49468.58,24734.29,18550.72
2025-03,China,Distributors,Washer-Dryer,465708.66,38149.76,19074.88,14306.16
2025-03,China,Distributors,Other Smart Home,461011.89,40003.67,20001.83,15001.38
2025-03,China,Other E-commerce,Robot Vacuum,1408014.02,125077.65,62538.83,46904.12
2025-03,China,Other E-commerce,Wet-Dry Vacuum,522927.11,45107.86,22553.93,16915.45
2025-03,China,Other E-commerce,Stick Vacuum,284792.89,22829.51,11414.75,8561.07
2025-03,China,Other E-commerce,Washer-Dryer,215297.72,17113.09,8556.54,6417.41
2025-03,China,Other E-commerce,Other Smart Home,240940.71,20560.97,10280.49,7710.36
2025-03,United States,Amazon,Robot Vacuum,1550079.46,134346.25,167932.82,50379.85
2025-03,United States,Amazon,Wet-Dry Vacuum,526824.35,43578.48,54473.11,16341.93
2025-03,United States,Amazon,Stick Vacuum,316729.34,25345.7,31682.12,9504.64
2025-03,United States,Amazon,Washer-Dryer,285614.99,21405.93,26757.42,8027.22
2025-03,United States,Amazon,Other Smart Home,283454.39,23285.46,29106.83,8732.05
2025-03,United States,Official Website,Robot Vacuum,690933.27,58861.87,73577.34,22073.2
2025-03,United States,Official Website,Wet-Dry Vacuum,272380.71,23015.91,28769.89,8630.97
2025-03,United States,Official Website,Stick Vacuum,140200.49,11362.49,14203.11,4260.93
2025-03,United States,Official Website,Washer-Dryer,113300.96,9069.47,11336.84,3401.05
2025-03,United States,Official Website,Other Smart Home,120632.33,10183.75,12729.69,3818.91
2025-03,United States,Offline Retail,Robot Vacuum,968231.95,83644.14,104555.18,31366.55
2025-03,United States,Offline Retail,Wet-Dry Vacuum,333925.08,26782.58,33478.22,10043.47
2025-03,United States,Offline Retail,Stick Vacuum,191612.36,14899.74,18624.67,5587.4
2025-03,United States,Offline Retail,Washer-Dryer,150491.37,12234.81,15293.51,4588.05
2025-03,United States,Offline Retail,Other Smart Home,166175.43,13412.13,16765.17,5029.55
2025-03,United States,Distributors,Robot Vacuum,875866.63,82399.61,102999.51,30899.85
2025-03,United States,Distributors,Wet-Dry Vacuum,326351.37,26482.42,33103.02,9930.91
2025-03,United States,Distributors,Stick Vacuum,198078.88,16023.1,20028.88,6008.66
2025-03,United States,Distributors,Washer-Dryer,137275.84,10341.72,12927.15,3878.14
2025-03,United States,Distributors,Other Smart Home,162945.4,14144.17,17680.22,5304.07
2025-03,United States,Other E-commerce,Robot Vacuum,453455.95,38939.07,48673.84,14602.15
2025-03,United States,Other E-commerce,Wet-Dry Vacuum,160318.47,13974.02,17467.53,5240.26
2025-03,United States,Other E-commerce,Stick Vacuum,94956.67,7751.99,9689.99,2907.0
2025-03,United States,Other E-commerce,Washer-Dryer,74078.62,5874.25,7342.81,2202.84
2025-03,United States,Other E-commerce,Other Smart Home,77673.25,6832.35,8540.43,2562.13
2025-03,Germany,Amazon,Robot Vacuum,775363.23,68726.28,34363.14,25772.35
2025-03,Germany,Amazon,Wet-Dry Vacuum,289095.93,22853.09,11426.54,8569.91
2025-03,Germany,Amazon,Stick Vacuum,166968.5,12367.96,6183.98,4637.98
2025-03,Germany,Amazon,Washer-Dryer,117480.06,9010.66,4505.33,3379.0
2025-03,Germany,Amazon,Other Smart Home,129746.51,10461.74,5230.87,3923.15
2025-03,Germany,Official Website,Robot Vacuum,288503.3,25467.41,12733.71,9550.28
2025-03,Germany,Official Website,Wet-Dry Vacuum,111975.8,9193.72,4596.86,3447.64
2025-03,Germany,Official Website,Stick Vacuum,60281.59,4872.54,2436.27,1827.2
2025-03,Germany,Official Website,Washer-Dryer,50624.05,3871.5,1935.75,1451.81
2025-03,Germany,Official Website,Other Smart Home,56046.26,4596.41,2298.2,1723.65
2025-03,Germany,Offline Retail,Robot Vacuum,392073.39,35466.45,17733.22,13299.92
2025-03,Germany,Offline Retail,Wet-Dry Vacuum,149719.95,12505.74,6252.87,4689.65
2025-03,Germany,Offline Retail,Stick Vacuum,77513.91,6212.0,3106.0,2329.5
2025-03,Germany,Offline Retail,Washer-Dryer,72145.13,5415.37,2707.68,2030.76
2025-03,Germany,Offline Retail,Other Smart Home,70691.02,6085.54,3042.77,2282.08
2025-03,Germany,Distributors,Robot Vacuum,403116.8,35888.1,17944.05,13458.04
2025-03,Germany,Distributors,Wet-Dry Vacuum,137462.79,10833.8,5416.9,4062.68
2025-03,Germany,Distributors,Stick Vacuum,86895.2,6717.04,3358.52,2518.89
2025-03,Germany,Distributors,Washer-Dryer,68832.62,5088.84,2544.42,1908.32
2025-03,Germany,Distributors,Other Smart Home,67577.67,5627.35,2813.67,2110.26
2025-03,Germany,Other E-commerce,Robot Vacuum,201441.32,17735.11,8867.55,6650.67
2025-03,Germany,Other E-commerce,Wet-Dry Vacuum,69126.75,5592.42,2796.21,2097.16
2025-03,Germany,Other E-commerce,Stick Vacuum,40330.05,3082.14,1541.07,1155.8
2025-03,Germany,Other E-commerce,Washer-Dryer,33716.07,2754.83,1377.42,1033.06
2025-03,Germany,Other E-commerce,Other Smart Home,32452.28,2815.46,1407.73,1055.8
2025-03,United Kingdom,Amazon,Robot Vacuum,533909.86,45664.79,22832.39,17124.3
2025-03,United Kingdom,Amazon,Wet-Dry Vacuum,165672.06,13921.65,6960.82,5220.62
2025-03,United Kingdom,Amazon,Stick Vacuum,93287.54,7616.49,3808.24,2856.18
2025-03,United Kingdom,Amazon,Washer-Dryer,74514.49,5955.98,2977.99,2233.49
2025-03,United Kingdom,Amazon,Other Smart Home,82903.6,7025.61,3512.81,2634.61
2025-03,United Kingdom,Official Website,Robot Vacuum,218560.01,20280.79,10140.4,7605.3
2025-03,United Kingdom,Official Website,Wet-Dry Vacuum,80677.6,6326.27,3163.13,2372.35
2025-03,United Kingdom,Official Website,Stick Vacuum,43981.59,3520.9,1760.45,1320.34
2025-03,United Kingdom,Official Website,Washer-Dryer,35621.4,2744.88,1372.44,1029.33
2025-03,United Kingdom,Official Website,Other Smart Home,38298.55,3136.22,1568.11,1176.08
2025-03,United Kingdom,Offline Retail,Robot Vacuum,274080.79,23679.11,11839.56,8879.67
2025-03,United Kingdom,Offline Retail,Wet-Dry Vacuum,97525.92,7902.9,3951.45,2963.59
2025-03,United Kingdom,Offline Retail,Stick Vacuum,63001.03,4882.81,2441.41,1831.05
2025-03,United Kingdom,Offline Retail,Washer-Dryer,48445.45,3798.46,1899.23,1424.42
2025-03,United Kingdom,Offline Retail,Other Smart Home,49926.93,4198.09,2099.05,1574.28
2025-03,United Kingdom,Distributors,Robot Vacuum,300590.33,26116.61,13058.3,9793.73
2025-03,United Kingdom,Distributors,Wet-Dry Vacuum,96542.15,8174.51,4087.26,3065.44
2025-03,United Kingdom,Distributors,Stick Vacuum,56063.01,4485.73,2242.86,1682.15
2025-03,United Kingdom,Distributors,Washer-Dryer,49602.23,3770.45,1885.23,1413.92
2025-03,United Kingdom,Distributors,Other Smart Home,49070.9,3995.13,1997.57,1498.18
2025-03,United Kingdom,Other E-commerce,Robot Vacuum,126520.61,11879.83,5939.92,4454.94
2025-03,United Kingdom,Other E-commerce,Wet-Dry Vacuum,54770.58,4468.4,2234.2,1675.65
2025-03,United Kingdom,Other E-commerce,Stick Vacuum,29997.5,2416.75,1208.37,906.28
2025-03,United Kingdom,Other E-commerce,Washer-Dryer,25396.06,1912.94,956.47,717.35
2025-03,United Kingdom,Other E-commerce,Other Smart Home,27374.69,2229.26,1114.63,835.97
2025-03,Japan,Amazon,Robot Vacuum,690667.82,58567.55,29283.77,21962.83
2025-03,Japan,Amazon,Wet-Dry Vacuum,246748.28,19760.03,9880.01,7410.01
2025-03,Japan,Amazon,Stick Vacuum,147759.14,11361.75,5680.87,4260.66
2025-03,Japan,Amazon,Washer-Dryer,127421.39,9394.76,4697.38,3523.03
2025-03,Japan,Amazon,Other Smart Home,131078.3,10828.54,5414.27,4060.7
2025-03,Japan,Official Website,Robot Vacuum,298294.13,26489.46,13244.73,9933.55
2025-03,Japan,Official Website,Wet-Dry Vacuum,101772.89,8264.67,4132.33,3099.25
2025-03,Japan,Official Website,Stick Vacuum,59092.5,4625.81,2312.9,1734.68
2025-03,Japan,Official Website,Washer-Dryer,45707.64,3548.88,1774.44,1330.83
2025-03,Japan,Official Website,Other Smart Home,49752.48,4096.29,2048.15,1536.11
2025-03,Japan,Offline Retail,Robot Vacuum,366882.44,32646.15,16323.07,12242.3
2025-03,Japan,Offline Retail,Wet-Dry Vacuum,138253.05,11823.99,5912.0,4434.0
2025-03,Japan,Offline Retail,Roborock H1 (Unreleased),74088.42,5943.92,2971.96,2228.97
2025-03,Japan,Offline Retail,Washer-Dryer,73560.84,5649.17,2824.59,2118.44
2025-03,Japan,Offline Retail,Other Smart Home,73300.12,5754.65,2877.33,2158.0
2025-03,Japan,Distributors,Robot Vacuum,368405.64,34425.94,17212.97,12909.73
2025-03,Japan,Distributors,Wet-Dry Vacuum,143766.96,12184.1,6092.05,4569.04
2025-03,Japan,Distributors,Stick Vacuum,79474.13,6351.71,3175.86,2381.89
2025-03,Japan,Distributors,Washer-Dryer,70765.27,5263.87,2631.94,1973.95
2025-03,Japan,Distributors,Other Smart Home,80627.29,6639.37,3319.69,2489.77
2025-03,Japan,Other E-commerce,Robot Vacuum,214139.15,18858.94,9429.47,7072.1
2025-03,Japan,Other E-commerce,Wet-Dry Vacuum,65291.64,5631.41,2815.71,2111.78
2025-03,Japan,Other E-commerce,Stick Vacuum,39056.85,3236.89,1618.45,1213.84
2025-03,Japan,Other E-commerce,Washer-Dryer,37063.67,2823.73,1411.87,1058.9
2025-03,Japan,Other E-commerce,Other Smart Home,32533.72,2826.83,1413.41,1060.06
2025-03,Rest of Europe,Amazon,Robot Vacuum,692487.66,62552.57,78190.71,23457.21
2025-03,Rest of Europe,Amazon,Wet-Dry Vacuum,264681.01,21730.2,27162.75,8148.82
2025-03,Rest of Europe,Amazon,Stick Vacuum,148871.56,12271.36,15339.2,4601.76
2025-03,Rest of Europe,Amazon,Washer-Dryer,131531.35,9652.91,12066.13,3619.84
2025-03,Rest of Europe,Amazon,Other Smart Home,120738.5,9705.19,12131.48,3639.44
2025-03,Rest of Europe,Official Website,Robot Vacuum,279721.63,26094.3,32617.87,9785.36
2025-03,Rest of Europe,Official Website,Wet-Dry Vacuum,100485.84,8614.79,10768.48,3230.54
2025-03,Rest of Europe,Official Website,Stick Vacuum,57666.39,4952.95,6191.19,1857.36
2025-03,Rest of Europe,Official Website,Washer-Dryer,49220.78,3877.24,4846.55,1453.97
2025-03,Rest of Europe,Official Website,Other Smart Home,49531.0,4034.82,5043.52,1513.06
2025-03,Rest of Europe,Offline Retail,Robot Vacuum,417045.39,37536.79,46920.99,14076.3
2025-03,Rest of Europe,Offline Retail,Wet-Dry Vacuum,149086.76,12254.49,15318.11,4595.43
2025-03,Rest of Europe,Offline Retail,Stick Vacuum,83272.07,6980.57,8725.71,2617.71
2025-03,Rest of Europe,Offline Retail,Washer-Dryer,73465.37,5519.06,6898.83,2069.65
2025-03,Rest of Europe,Offline Retail,Other Smart Home,71948.67,6097.26,7621.58,2286.47
2025-03,Rest of Europe,Distributors,Robot Vacuum,370863.23,32953.59,41191.99,12357.6
2025-03,Rest of Europe,Distributors,Wet-Dry Vacuum,143769.16,12014.24,15017.8,4505.34
2025-03,Rest of Europe,Distributors,Stick Vacuum,79377.8,6602.07,8252.59,2475.78
2025-03,Rest of Europe,Distributors,Washer-Dryer,66495.93,5298.35,6622.94,1986.88
2025-03,Rest of Europe,Distributors,Other Smart Home,67982.66,5505.38,6881.72,2064.52
2025-03,Rest of Europe,Other E-commerce,Robot Vacuum,208799.83,18340.45,22925.57,6877.67
2025-03,Rest of Europe,Other E-commerce,Wet-Dry Vacuum,70440.76,5690.8,7113.49,2134.05
2025-03,Rest of Europe,Other E-commerce,Stick Vacuum,41345.83,3275.76,4094.7,1228.41
2025-03,Rest of Europe,Other E-commerce,Washer-Dryer,33133.48,2537.84,3172.3,951.69
2025-03,Rest of Europe,Other E-commerce,Other Smart Home,32489.17,2855.28,3569.1,1070.73
2025-03,Rest of Asia,Amazon,Robot Vacuum,477023.47,42748.82,21374.41,16030.81
2025-03,Rest of Asia,Amazon,Wet-Dry Vacuum,163087.26,13601.78,6800.89,5100.67
2025-03,Rest of Asia,Amazon,Stick Vacuum,100133.5,7567.29,3783.64,2837.73
2025-03,Rest of Asia,Amazon,Washer-Dryer,80836.19,6092.61,3046.3,2284.73
2025-03,Rest of Asia,Amazon,Other Smart Home,88362.02,7039.13,3519.56,2639.67
2025-03,Rest of Asia,Official Website,Robot Vacuum,222164.04,19400.15,9700.07,7275.05
2025-03,Rest of Asia,Official Website,Wet-Dry Vacuum,67020.5,5706.82,2853.41,2140.06
2025-03,Rest of Asia,Official Website,Stick Vacuum,41243.18,3287.9,1643.95,1232.96
2025-03,Rest of Asia,Official Website,Washer-Dryer,33997.01,2596.75,1298.38,973.78
2025-03,Rest of Asia,Official Website,Other Smart Home,37354.58,3203.13,1601.56,1201.17
2025-03,Rest of Asia,Offline Retail,Robot Vacuum,290466.43,26120.45,13060.22,9795.17
2025-03,Rest of Asia,Offline Retail,Wet-Dry Vacuum,89746.13,7525.3,3762.65,2821.99
2025-03,Rest of Asia,Offline Retail,Stick Vacuum,59961.47,4576.48,2288.24,1716.18
2025-03,Rest of Asia,Offline Retail,Washer-Dryer,45995.15,3773.65,1886.82,1415.12
2025-03,Rest of Asia,Offline Retail,Other Smart Home,50747.0,4081.28,2040.64,1530.48
2025-03,Rest of Asia,Distributors,Robot Vacuum,271416.61,24823.56,12411.78,9308.83
2025-03,Rest of Asia,Distributors,Wet-Dry Vacuum,102719.81,8927.46,4463.73,3347.8
2025-03,Rest of Asia,Distributors,Stick Vacuum,66857.91,5165.77,2582.89,1937.17
2025-03,Rest of Asia,Distributors,Washer-Dryer,48350.02,3639.32,1819.66,1364.75
2025-03,Rest of Asia,Distributors,Other Smart Home,50765.33,4077.0,2038.5,1528.88
2025-03,Rest of Asia,Other E-commerce,Robot Vacuum,160161.78,13902.65,6951.32,5213.49
2025-03,Rest of Asia,Other E-commerce,Wet-Dry Vacuum,52325.3,4106.67,2053.33,1540.0
2025-03,Rest of Asia,Other E-commerce,Stick Vacuum,29149.4,2293.51,1146.75,860.07
2025-03,Rest of Asia,Other E-commerce,Washer-Dryer,23908.34,1847.78,923.89,692.92
2025-03,Rest of Asia,Other E-commerce,Other Smart Home,23843.44,1966.72,983.36,737.52
2025-04,China,Amazon,Robot Vacuum,4623374.79,396187.25,198093.62,148570.22
2025-04,China,Amazon,Wet-Dry Vacuum,1577479.62,134603.84,67301.92,50476.44
2025-04,China,Amazon,Stick Vacuum,928811.65,75787.07,37893.54,28420.15
2025-04,China,Amazon,Washer-Dryer,831678.21,64573.77,32286.88,24215.16
2025-04,China,Amazon,Other Smart Home,720111.3,64053.45,32026.72,24020.04
2025-04,China,Official Website,Robot Vacuum,2094708.04,185428.16,92714.08,69535.56
2025-04,China,Official Website,Wet-Dry Vacuum,692733.8,61190.19,30595.1,22946.32
2025-04,China,Official Website,Stick Vacuum,441059.56,35228.69,17614.34,13210.76
2025-04,China,Official Website,Washer-Dryer,343207.95,25732.63,12866.31,9649.73
2025-04,China,Official Website,Other Smart Home,369722.62,31257.4,15628.7,11721.52
2025-04,China,Offline Retail,Robot Vacuum,2953561.14,249962.3,124981.15,93735.86
2025-04,China,Offline Retail,Wet-Dry Vacuum,929346.83,80994.34,40497.17,30372.88
2025-04,China,Offline Retail,Stick Vacuum,644757.82,49800.85,24900.43,18675.32
2025-04,China,Offline Retail,Washer-Dryer,455633.5,34352.94,17176.47,12882.35
2025-04,China,Offline Retail,Other Smart Home,442314.74,38860.12,19430.06,14572.54
2025-04,China,Distributors,Robot Vacuum,2817262.13,231589.55,115794.78,86846.08
2025-04,China,Distributors,Wet-Dry Vacuum,903952.0,75473.67,37736.83,28302.62
2025-04,China,Distributors,Stick Vacuum,558462.52,45884.9,22942.45,17206.84
2025-04,China,Distributors,Washer-Dryer,462052.28,37108.95,18554.47,13915.86
2025-04,China,Distributors,Other Smart Home,451401.27,37866.71,18933.36,14200.02
2025-04,China,Other E-commerce,Robot Vacuum,1357507.54,121130.32,60565.16,45423.87
2025-04,China,Other E-commerce,Wet-Dry Vacuum,453316.28,37660.39,18830.19,14122.65
2025-04,China,Other E-commerce,Stick Vacuum,274989.36,22197.46,11098.73,8324.05
2025-04,China,Other E-commerce,Washer-Dryer,230336.44,17387.87,8693.94,6520.45
2025-04,China,Other E-commerce,Other Smart Home,212269.73,17897.27,8948.64,6711.48
2025-04,United States,Amazon,Robot Vacuum,1869526.67,176421.21,220526.51,66157.95
2025-04,United States,Amazon,Wet-Dry Vacuum,697757.69,58408.19,73010.24,21903.07
2025-04,United States,Amazon,Stick Vacuum,389745.09,33563.43,41954.28,12586.29
2025-04,United States,Amazon,Washer-Dryer,353609.24,26915.06,33643.82,10093.15
